code_dept,annee,taux_chomage_moyen,taux_chomage_min,taux_chomage_max,nb_trimestres
51,2013,10.07,9.7,10.3,4
51,2014,9.98,9.9,10.1,4
51,2015,10.0,9.9,10.1,4
51,2016,9.55,9.3,9.8,4
51,2017,8.85,8.3,9.1,4
51,2018,8.4,8.2,8.7,4
51,2019,7.9,7.6,8.1,4
51,2020,7.62,6.8,8.5,4
51,2021,7.42,7.0,7.7,4
51,2022,7.02,6.9,7.2,4
51,2023,7.22,6.9,7.4,4
51,2024,7.18,6.9,7.3,4
51,2025,7.3,7.1,7.6,4
52,1982,6.85,6.8,6.9,4
52,1983,7.32,6.9,7.7,4
52,1984,8.78,8.1,9.3,4
52,1985,9.4,9.2,9.6,4
52,1986,9.15,9.0,9.3,4
52,1987,9.18,8.8,9.4,4
52,1988,8.38,7.9,8.7,4
52,1989,7.25,7.0,7.5,4
52,1990,6.7,6.6,6.8,4
52,1991,7.15,6.8,7.5,4
52,1992,7.88,7.7,8.2,4
52,1993,9.12,8.5,9.7,4
52,1994,9.85,9.5,10.1,4
52,1995,8.98,8.8,9.2,4
52,1996,9.62,9.4,9.8,4
52,1997,9.52,9.2,9.7,4
52,1998,8.68,8.6,8.8,4
52,1999,8.75,8.4,9.0,4
52,2000,7.35,7.0,7.9,4
52,2001,6.98,6.9,7.1,4
52,2002,7.02,7.0,7.1,4
52,2003,7.68,7.4,8.2,4
52,2004,8.43,8.4,8.5,4
52,2005,8.4,8.1,8.8,4
52,2006,8.72,8.1,9.0,4
52,2007,7.57,7.1,8.1,4
52,2008,7.18,6.7,7.9,4
52,2009,9.3,8.9,9.7,4
52,2010,8.7,8.5,8.9,4
52,2011,8.48,8.3,8.7,4
52,2012,9.22,8.7,9.9,4
52,2013,9.8,9.4,10.1,4
52,2014,9.68,9.4,10.0,4
52,2015,9.82,9.5,10.1,4
52,2016,9.43,9.3,9.6,4
52,2017,8.55,8.1,8.8,4
52,2018,8.1,7.8,8.5,4
52,2019,7.45,7.2,7.8,4
52,2020,7.12,6.5,8.0,4
52,2021,6.7,6.3,7.0,4
52,2022,6.25,6.2,6.3,4
52,2023,6.42,6.2,6.6,4
52,2024,6.52,6.4,6.6,4
52,2025,6.68,6.5,6.9,4
53,1982,4.8,4.6,5.0,4
53,1983,5.1,4.9,5.4,4
53,1984,6.28,5.8,6.7,4
53,1985,6.58,6.4,6.8,4
53,1986,6.42,6.3,6.5,4
53,1987,6.05,5.9,6.3,4
53,1988,5.7,5.5,5.9,4
53,1989,5.03,4.8,5.3,4
53,1990,5.12,5.0,5.2,4
53,1991,5.3,5.1,5.4,4
53,1992,5.62,5.6,5.7,4
53,1993,6.28,5.9,6.6,4
53,1994,6.52,6.2,6.7,4
53,1995,5.7,5.6,5.9,4
53,1996,6.18,6.0,6.3,4
53,1997,6.02,5.8,6.3,4
53,1998,5.48,5.3,5.6,4
53,1999,5.35,4.8,5.7,4
53,2000,4.03,3.7,4.4,4
53,2001,4.08,3.8,4.2,4
53,2002,4.4,4.2,4.6,4
53,2003,5.03,4.9,5.2,4
53,2004,5.38,5.3,5.4,4
53,2005,5.5,5.3,5.7,4
53,2006,5.52,5.2,5.7,4
53,2007,4.8,4.4,5.2,4
53,2008,4.7,4.4,5.3,4
53,2009,6.32,6.0,6.6,4
53,2010,6.18,5.9,6.4,4
53,2011,5.75,5.6,5.9,4
53,2012,6.4,5.9,6.9,4
53,2013,6.88,6.6,7.1,4
53,2014,6.8,6.6,7.1,4
53,2015,7.08,7.0,7.2,4
53,2016,6.75,6.7,6.9,4
53,2017,6.15,5.7,6.4,4
53,2018,5.82,5.7,5.9,4
53,2019,5.6,5.5,5.8,4
53,2020,5.78,5.5,6.4,4
53,2021,5.25,4.9,5.6,4
53,2022,4.97,4.9,5.1,4
53,2023,4.78,4.7,4.8,4
53,2024,5.05,4.9,5.2,4
53,2025,5.52,5.4,5.7,4
54,1982,6.98,6.9,7.0,4
54,1983,7.22,7.0,7.5,4
54,1984,8.35,7.9,8.7,4
54,1985,8.4,8.3,8.5,4
54,1986,8.3,8.2,8.4,4
54,1987,8.28,8.2,8.3,4
54,1988,8.18,8.0,8.3,4
54,1989,7.48,7.2,7.8,4
54,1990,6.85,6.6,7.1,4
54,1991,6.7,6.6,6.9,4
54,1992,7.4,7.1,7.7,4
54,1993,8.18,7.8,8.6,4
54,1994,8.7,8.6,8.8,4
54,1995,8.18,8.0,8.4,4
54,1996,8.57,8.3,8.7,4
54,1997,8.88,8.8,8.9,4
54,1998,8.62,8.6,8.7,4
54,1999,8.3,7.8,8.6,4
54,2000,7.08,6.9,7.4,4
54,2001,6.48,6.4,6.7,4
54,2002,6.62,6.6,6.7,4
54,2003,7.28,7.1,7.5,4
54,2004,7.75,7.6,7.9,4
54,2005,7.9,7.6,8.2,4
54,2006,8.15,7.7,8.4,4
54,2007,7.35,7.0,7.7,4
54,2008,6.82,6.6,7.2,4
54,2009,8.68,8.0,9.2,4
54,2010,8.95,8.9,9.0,4
54,2011,8.88,8.7,9.1,4
54,2012,9.52,9.2,9.9,4
54,2013,10.1,9.9,10.3,4
54,2014,9.95,9.8,10.1,4
54,2015,10.12,10.0,10.3,4
54,2016,9.8,9.6,10.0,4
54,2017,9.25,8.8,9.5,4
54,2018,8.68,8.3,9.1,4
54,2019,8.02,7.9,8.3,4
54,2020,7.55,6.7,8.3,4
54,2021,7.42,7.1,7.7,4
54,2022,6.95,6.8,7.1,4
54,2023,6.98,6.8,7.1,4
54,2024,6.95,6.7,7.1,4
54,2025,6.9,6.8,7.1,4
55,1982,7.0,6.6,7.3,4
55,1983,7.12,6.9,7.6,4
55,1984,8.45,8.1,8.7,4
55,1985,8.35,8.0,8.7,4
55,1986,8.35,8.1,8.5,4
55,1987,8.6,8.5,8.7,4
55,1988,7.92,7.8,8.2,4
55,1989,7.48,7.3,7.7,4
55,1990,6.65,6.3,7.1,4
55,1991,6.2,6.1,6.3,4
55,1992,6.7,6.5,6.9,4
55,1993,7.3,6.9,7.8,4
55,1994,7.98,7.8,8.1,4
55,1995,7.25,7.0,7.5,4
55,1996,7.85,7.6,8.0,4
55,1997,8.1,8.0,8.2,4
55,1998,7.92,7.8,8.1,4
55,1999,7.82,7.4,8.1,4
55,2000,6.62,6.4,7.0,4
55,2001,6.32,6.2,6.4,4
55,2002,6.6,6.5,6.7,4
55,2003,7.15,7.0,7.4,4
55,2004,7.68,7.5,7.8,4
55,2005,8.2,7.8,8.6,4
55,2006,8.73,8.4,8.9,4
55,2007,8.22,7.7,8.7,4
55,2008,7.6,7.4,7.8,4
55,2009,9.45,8.8,9.9,4
55,2010,9.6,9.5,9.7,4
55,2011,9.43,9.2,9.7,4
55,2012,10.12,9.8,10.5,4
55,2013,10.48,10.1,10.7,4
55,2014,10.18,10.1,10.4,4
55,2015,10.12,9.9,10.3,4
55,2016,9.75,9.6,10.0,4
55,2017,8.98,8.5,9.3,4
55,2018,8.6,8.3,9.0,4
55,2019,7.88,7.5,8.3,4
55,2020,7.38,6.5,8.2,4
55,2021,7.5,7.2,7.7,4
55,2022,7.2,7.1,7.3,4
55,2023,7.22,7.1,7.4,4
55,2024,7.3,7.1,7.4,4
55,2025,7.28,7.2,7.3,4
56,1982,7.58,7.2,8.0,4
56,1983,8.38,8.1,8.7,4
56,1984,9.95,9.3,10.5,4
56,1985,10.62,10.4,10.9,4
56,1986,10.48,10.3,10.6,4
56,1987,10.42,10.2,10.6,4
56,1988,9.48,9.2,9.8,4
56,1989,8.88,8.8,9.0,4
56,1990,8.55,8.3,8.7,4
56,1991,8.38,8.2,8.5,4
56,1992,8.52,8.5,8.6,4
56,1993,8.9,8.7,9.1,4
56,1994,9.25,9.2,9.3,4
56,1995,8.88,8.7,9.1,4
56,1996,9.32,9.2,9.5,4
56,1997,9.4,9.4,9.4,4
56,1998,9.0,8.9,9.2,4
56,1999,8.65,8.1,9.1,4
56,2000,7.35,6.9,7.8,4
56,2001,6.75,6.7,6.9,4
56,2002,6.95,6.9,7.0,4
56,2003,7.25,7.1,7.5,4
56,2004,7.48,7.4,7.7,4
56,2005,7.38,7.1,7.7,4
56,2006,7.5,7.1,7.7,4
56,2007,6.9,6.5,7.2,4
56,2008,6.38,6.2,6.8,4
56,2009,8.0,7.5,8.3,4
56,2010,8.05,7.9,8.2,4
56,2011,7.85,7.7,8.0,4
56,2012,8.48,8.1,8.9,4
56,2013,9.2,9.1,9.3,4
56,2014,9.28,9.1,9.5,4
56,2015,9.4,9.3,9.5,4
56,2016,9.07,8.8,9.4,4
56,2017,8.4,8.0,8.6,4
56,2018,7.88,7.6,8.1,4
56,2019,7.28,7.0,7.6,4
56,2020,6.9,6.5,7.6,4
56,2021,6.48,5.9,6.9,4
56,2022,5.78,5.6,5.9,4
56,2023,5.85,5.7,6.0,4
56,2024,5.8,5.7,5.9,4
56,2025,5.92,5.8,6.0,4
57,1982,6.72,6.4,7.0,4
57,1983,7.4,7.1,7.8,4
57,1984,8.62,8.1,9.0,4
57,1985,9.2,9.1,9.3,4
57,1986,9.0,8.8,9.2,4
57,1987,9.12,9.0,9.2,4
57,1988,8.72,8.4,9.0,4
57,1989,7.68,7.3,8.1,4
57,1990,7.25,7.0,7.4,4
57,1991,7.1,6.9,7.3,4
57,1992,7.7,7.4,8.0,4
57,1993,8.72,8.2,9.3,4
57,1994,9.48,9.2,9.7,4
57,1995,8.6,8.4,8.9,4
57,1996,9.0,8.7,9.2,4
57,1997,9.32,9.2,9.4,4
57,1998,8.72,8.6,8.9,4
57,1999,8.48,8.0,8.8,4
57,2000,7.25,6.9,7.7,4
57,2001,6.55,6.4,6.7,4
57,2002,6.9,6.8,7.1,4
57,2003,7.72,7.5,8.0,4
57,2004,8.28,8.1,8.5,4
57,2005,8.57,8.3,8.9,4
57,2006,8.72,8.2,9.0,4
57,2007,7.88,7.5,8.3,4
57,2008,7.28,6.9,7.8,4
57,2009,9.65,9.0,10.1,4
57,2010,9.68,9.6,9.8,4
57,2011,9.35,9.2,9.5,4
57,2012,9.9,9.5,10.4,4
57,2013,10.78,10.7,10.9,4
57,2014,10.7,10.6,10.8,4
57,2015,10.6,10.4,10.8,4
57,2016,10.12,10.0,10.2,4
57,2017,9.55,8.9,9.9,4
57,2018,8.85,8.5,9.2,4
57,2019,8.22,8.0,8.5,4
57,2020,7.78,7.0,8.6,4
57,2021,7.78,7.4,8.0,4
57,2022,7.12,6.9,7.3,4
57,2023,7.05,6.8,7.3,4
57,2024,7.12,7.0,7.2,4
57,2025,7.18,7.1,7.3,4
58,1982,6.8,6.5,7.0,4
58,1983,6.9,6.6,7.3,4
58,1984,8.32,7.8,8.8,4
58,1985,8.7,8.6,8.8,4
58,1986,9.07,8.8,9.2,4
58,1987,9.2,9.2,9.2,4
58,1988,8.93,8.7,9.1,4
58,1989,7.95,7.7,8.3,4
58,1990,7.55,7.4,7.7,4
58,1991,7.62,7.4,7.9,4
58,1992,8.48,8.2,8.7,4
58,1993,9.43,8.9,10.0,4
58,1994,10.02,9.6,10.3,4
58,1995,9.1,9.0,9.2,4
58,1996,9.88,9.6,10.1,4
58,1997,10.15,10.1,10.2,4
58,1998,9.98,9.9,10.1,4
58,1999,9.68,9.0,10.1,4
58,2000,7.95,7.3,8.5,4
58,2001,7.12,7.1,7.2,4
58,2002,7.2,7.2,7.2,4
58,2003,7.8,7.6,8.1,4
58,2004,8.15,8.0,8.3,4
58,2005,8.35,8.0,8.6,4
58,2006,8.3,8.0,8.5,4
58,2007,7.6,7.2,8.0,4
58,2008,7.08,6.8,7.5,4
58,2009,8.9,8.4,9.3,4
58,2010,9.07,9.0,9.2,4
58,2011,9.1,8.9,9.4,4
58,2012,9.65,9.5,9.9,4
58,2013,9.9,9.8,10.0,4
58,2014,9.62,9.6,9.7,4
58,2015,9.75,9.6,9.9,4
58,2016,9.3,9.1,9.6,4
58,2017,8.4,7.9,8.7,4
58,2018,7.72,7.4,8.0,4
58,2019,7.3,7.1,7.5,4
58,2020,6.75,6.2,7.6,4
58,2021,6.65,6.3,6.8,4
58,2022,6.62,6.4,6.8,4
58,2023,6.68,6.6,6.8,4
58,2024,6.78,6.6,6.9,4
58,2025,7.08,6.9,7.3,4
59,1982,8.85,8.6,9.0,4
59,1983,9.15,8.8,9.7,4
59,1984,10.88,10.2,11.3,4
59,1985,11.12,11.0,11.3,4
59,1986,11.25,11.0,11.5,4
59,1987,11.75,11.7,11.8,4
59,1988,11.48,11.2,11.8,4
59,1989,10.82,10.7,11.0,4
59,1990,11.08,11.0,11.2,4
59,1991,10.75,10.6,11.0,4
59,1992,11.52,11.3,11.8,4
59,1993,12.82,12.1,13.5,4
59,1994,13.72,13.5,13.9,4
59,1995,13.02,12.8,13.3,4
59,1996,13.82,13.4,14.1,4
59,1997,14.05,13.9,14.2,4
59,1998,13.42,13.3,13.6,4
59,1999,13.22,12.7,13.5,4
59,2000,11.48,11.0,12.0,4
59,2001,10.55,10.5,10.7,4
59,2002,10.35,10.2,10.5,4
59,2003,10.6,10.4,10.9,4
59,2004,11.18,11.0,11.3,4
59,2005,11.4,11.0,11.8,4
59,2006,11.55,11.0,12.0,4
59,2007,10.65,10.1,11.2,4
59,2008,9.98,9.6,10.6,4
59,2009,12.18,11.6,12.7,4
59,2010,12.45,12.4,12.5,4
59,2011,12.2,12.1,12.3,4
59,2012,12.78,12.4,13.3,4
59,2013,13.35,13.1,13.5,4
59,2014,13.02,12.9,13.2,4
59,2015,13.05,12.9,13.2,4
59,2016,12.6,12.4,12.8,4
59,2017,12.2,11.7,12.4,4
59,2018,11.9,11.5,12.4,4
59,2019,10.95,10.6,11.6,4
59,2020,10.0,8.8,11.0,4
59,2021,9.75,9.3,10.2,4
59,2022,9.22,9.1,9.4,4
59,2023,9.62,9.3,9.9,4
59,2024,9.55,9.3,9.8,4
59,2025,9.95,9.7,10.3,4
60,1982,6.55,6.5,6.6,4
60,1983,6.75,6.5,7.1,4
60,1984,7.58,7.3,7.8,4
60,1985,7.85,7.7,8.0,4
60,1986,7.82,7.7,7.9,4
60,1987,7.72,7.7,7.8,4
60,1988,7.6,7.5,7.7,4
60,1989,7.0,6.8,7.3,4
60,1990,6.45,6.4,6.6,4
60,1991,6.42,6.2,6.7,4
60,1992,7.18,7.0,7.4,4
60,1993,8.32,7.7,9.0,4
60,1994,9.32,9.1,9.5,4
60,1995,8.65,8.5,8.8,4
60,1996,9.3,9.0,9.5,4
60,1997,9.48,9.4,9.5,4
60,1998,9.07,9.0,9.2,4
60,1999,8.82,8.3,9.2,4
60,2000,7.45,7.0,7.9,4
60,2001,6.6,6.5,6.7,4
60,2002,6.85,6.8,7.0,4
60,2003,7.55,7.3,7.9,4
60,2004,8.0,7.9,8.1,4
60,2005,8.28,8.0,8.5,4
60,2006,8.2,7.7,8.6,4
60,2007,7.32,6.9,7.7,4
60,2008,6.88,6.6,7.2,4
60,2009,9.0,8.3,9.4,4
60,2010,9.22,9.1,9.3,4
60,2011,9.0,8.9,9.1,4
60,2012,9.65,9.3,10.1,4
60,2013,10.28,10.1,10.4,4
60,2014,10.1,10.0,10.3,4
60,2015,10.15,10.0,10.3,4
60,2016,9.95,9.8,10.1,4
60,2017,9.4,9.1,9.5,4
60,2018,8.98,8.6,9.3,4
60,2019,8.3,8.1,8.6,4
60,2020,8.07,7.4,9.0,4
60,2021,7.8,7.5,8.0,4
60,2022,7.38,7.2,7.6,4
60,2023,7.4,7.1,7.6,4
60,2024,7.38,7.3,7.5,4
60,2025,7.78,7.6,8.0,4
61,1982,7.38,7.2,7.5,4
61,1983,7.38,7.3,7.5,4
61,1984,8.32,7.9,8.8,4
61,1985,8.8,8.7,8.9,4
61,1986,8.9,8.6,9.2,4
61,1987,9.55,9.2,9.7,4
61,1988,8.07,7.8,8.5,4
61,1989,7.22,7.1,7.5,4
61,1990,6.7,6.6,6.9,4
61,1991,6.68,6.5,6.9,4
61,1992,7.02,7.0,7.1,4
61,1993,7.62,7.1,8.1,4
61,1994,8.15,7.8,8.3,4
61,1995,7.4,7.2,7.6,4
61,1996,8.4,8.1,8.6,4
61,1997,8.62,8.4,8.8,4
61,1998,8.15,8.1,8.2,4
61,1999,8.02,7.5,8.3,4
61,2000,6.58,6.2,7.0,4
61,2001,6.12,6.0,6.4,4
61,2002,6.48,6.4,6.6,4
61,2003,7.22,7.0,7.5,4
61,2004,7.78,7.6,7.9,4
61,2005,8.05,7.8,8.3,4
61,2006,7.92,7.6,8.2,4
61,2007,7.1,6.6,7.6,4
61,2008,6.92,6.4,7.7,4
61,2009,8.93,8.6,9.2,4
61,2010,8.62,8.5,8.7,4
61,2011,8.45,8.3,8.5,4
61,2012,9.0,8.7,9.4,4
61,2013,9.32,9.1,9.5,4
61,2014,9.3,9.2,9.4,4
61,2015,9.45,9.2,9.6,4
61,2016,9.28,9.1,9.5,4
61,2017,8.62,8.2,8.8,4
61,2018,8.28,8.1,8.5,4
61,2019,7.78,7.6,8.1,4
61,2020,7.42,6.8,8.2,4
61,2021,7.12,6.7,7.4,4
61,2022,6.58,6.4,6.7,4
61,2023,6.52,6.3,6.8,4
61,2024,6.82,6.8,6.9,4
61,2025,7.25,7.0,7.5,4
62,1982,9.0,8.9,9.1,4
62,1983,9.25,8.9,9.8,4
62,1984,11.02,10.4,11.5,4
62,1985,11.15,11.0,11.5,4
62,1986,11.38,11.1,11.5,4
62,1987,11.52,11.5,11.6,4
62,1988,11.38,11.1,11.5,4
62,1989,10.6,10.4,10.8,4
62,1990,10.98,10.7,11.1,4
62,1991,10.68,10.5,10.8,4
62,1992,11.38,11.1,11.6,4
62,1993,12.62,11.8,13.4,4
62,1994,13.75,13.4,14.0,4
62,1995,12.75,12.5,13.0,4
62,1996,13.48,13.2,13.6,4
62,1997,13.9,13.8,14.0,4
62,1998,13.4,13.3,13.6,4
62,1999,13.1,12.6,13.4,4
62,2000,11.28,10.7,12.0,4
62,2001,10.25,10.1,10.5,4
62,2002,9.72,9.5,10.0,4
62,2003,10.15,9.9,10.5,4
62,2004,10.8,10.7,10.9,4
62,2005,11.02,10.5,11.6,4
62,2006,11.58,11.1,11.8,4
62,2007,10.6,10.2,11.1,4
62,2008,10.18,9.8,10.7,4
62,2009,12.08,11.6,12.4,4
62,2010,12.02,12.0,12.1,4
62,2011,12.05,11.9,12.3,4
62,2012,12.92,12.5,13.5,4
62,2013,13.48,13.1,13.7,4
62,2014,13.08,13.0,13.2,4
62,2015,13.02,12.8,13.2,4
62,2016,12.42,12.2,12.7,4
62,2017,11.5,11.0,11.7,4
62,2018,11.08,10.7,11.4,4
62,2019,10.22,9.9,10.7,4
62,2020,9.4,8.7,10.4,4
62,2021,8.93,8.4,9.2,4
62,2022,8.25,8.1,8.6,4
62,2023,8.52,8.2,8.7,4
62,2024,8.5,8.2,8.7,4
62,2025,8.7,8.5,9.0,4
63,1982,6.28,6.0,6.5,4
63,1983,6.52,6.4,6.7,4
63,1984,7.48,7.1,7.7,4
63,1985,7.82,7.7,8.0,4
63,1986,7.98,7.9,8.0,4
63,1987,8.1,8.0,8.2,4
63,1988,7.88,7.8,8.0,4
63,1989,7.55,7.4,7.7,4
63,1990,7.52,7.4,7.6,4
63,1991,7.68,7.5,8.0,4
63,1992,8.2,8.2,8.2,4
63,1993,8.5,8.2,8.8,4
63,1994,9.12,9.0,9.2,4
63,1995,8.48,8.2,8.8,4
63,1996,9.02,8.8,9.2,4
63,1997,9.1,8.9,9.2,4
63,1998,8.4,8.3,8.6,4
63,1999,8.32,8.1,8.5,4
63,2000,7.35,7.2,7.7,4
63,2001,6.98,6.8,7.3,4
63,2002,6.65,6.6,6.7,4
63,2003,6.98,6.8,7.2,4
63,2004,7.42,7.3,7.5,4
63,2005,7.4,7.2,7.6,4
63,2006,7.5,7.3,7.7,4
63,2007,7.02,6.6,7.4,4
63,2008,6.62,6.2,7.1,4
63,2009,8.22,7.8,8.6,4
63,2010,8.28,8.1,8.5,4
63,2011,8.02,7.9,8.1,4
63,2012,8.4,8.1,8.7,4
63,2013,8.68,8.5,8.8,4
63,2014,8.68,8.5,8.9,4
63,2015,8.93,8.8,9.1,4
63,2016,8.75,8.6,8.9,4
63,2017,8.15,7.7,8.4,4
63,2018,7.78,7.5,8.0,4
63,2019,7.3,7.1,7.5,4
63,2020,6.92,6.3,7.7,4
63,2021,6.8,6.4,7.1,4
63,2022,6.25,6.1,6.4,4
63,2023,6.38,6.1,6.6,4
63,2024,6.4,6.3,6.5,4
63,2025,6.68,6.5,6.9,4
64,1982,7.62,7.4,7.8,4
64,1983,7.95,7.7,8.4,4
64,1984,9.55,9.0,10.0,4
64,1985,9.85,9.7,10.1,4
64,1986,9.88,9.6,10.0,4
64,1987,9.85,9.7,10.0,4
64,1988,9.48,9.2,9.7,4
64,1989,8.72,8.5,9.0,4
64,1990,8.0,7.7,8.4,4
64,1991,7.85,7.7,8.1,4
64,1992,8.48,8.3,8.6,4
64,1993,9.0,8.7,9.3,4
64,1994,9.4,9.2,9.5,4
64,1995,8.98,8.9,9.1,4
64,1996,9.48,9.4,9.5,4
64,1997,9.45,9.4,9.5,4
64,1998,9.18,9.1,9.3,4
64,1999,8.95,8.6,9.2,4
64,2000,8.05,7.7,8.4,4
64,2001,7.45,7.3,7.6,4
64,2002,7.32,7.3,7.4,4
64,2003,7.62,7.5,7.8,4
64,2004,7.75,7.7,7.9,4
64,2005,7.52,7.4,7.6,4
64,2006,7.32,6.9,7.6,4
64,2007,6.78,6.4,7.1,4
64,2008,6.32,6.1,6.7,4
64,2009,7.7,7.3,8.0,4
64,2010,7.72,7.7,7.8,4
64,2011,7.65,7.6,7.8,4
64,2012,8.15,7.9,8.4,4
64,2013,8.52,8.4,8.6,4
64,2014,8.55,8.4,8.7,4
64,2015,8.62,8.5,8.7,4
64,2016,8.28,8.2,8.4,4
64,2017,7.8,7.4,8.0,4
64,2018,7.5,7.3,7.7,4
64,2019,6.98,6.7,7.3,4
64,2020,6.7,6.2,7.5,4
64,2021,6.32,5.8,6.7,4
64,2022,5.72,5.6,5.8,4
64,2023,5.62,5.5,5.8,4
64,2024,5.7,5.6,5.8,4
64,2025,5.95,5.8,6.1,4
65,1982,7.55,7.2,7.9,4
65,1983,8.07,7.9,8.4,4
65,1984,9.52,9.1,9.8,4
65,1985,9.62,9.5,9.8,4
65,1986,9.82,9.6,10.0,4
65,1987,9.88,9.8,9.9,4
65,1988,9.93,9.9,10.0,4
65,1989,9.62,9.6,9.7,4
65,1990,9.93,9.7,10.2,4
65,1991,9.72,9.6,9.9,4
65,1992,10.38,10.3,10.5,4
65,1993,10.45,10.3,10.7,4
65,1994,10.65,10.5,10.7,4
65,1995,10.05,9.8,10.3,4
65,1996,10.52,10.4,10.6,4
65,1997,10.7,10.5,10.8,4
65,1998,10.8,10.8,10.8,4
65,1999,10.62,10.3,10.8,4
65,2000,9.45,9.0,9.9,4
65,2001,8.85,8.8,8.9,4
65,2002,8.55,8.3,8.7,4
65,2003,8.85,8.7,9.1,4
65,2004,9.12,9.0,9.4,4
65,2005,8.98,8.8,9.1,4
65,2006,9.0,8.5,9.3,4
65,2007,8.35,8.0,8.9,4
65,2008,7.72,7.6,7.9,4
65,2009,9.78,9.3,10.2,4
65,2010,9.88,9.6,10.1,4
65,2011,9.93,9.8,10.0,4
65,2012,10.78,10.5,11.1,4
65,2013,11.3,11.2,11.4,4
65,2014,11.3,11.1,11.5,4
65,2015,11.48,11.3,11.8,4
65,2016,11.18,11.1,11.2,4
65,2017,10.3,9.9,10.7,4
65,2018,9.72,9.6,9.9,4
65,2019,9.28,9.0,9.7,4
65,2020,9.12,8.3,10.5,4
65,2021,8.7,8.0,9.1,4
65,2022,7.9,7.7,8.1,4
65,2023,7.72,7.6,7.9,4
65,2024,7.7,7.5,7.9,4
65,2025,7.7,7.6,8.0,4
66,1982,8.55,8.0,9.0,4
66,1983,9.3,8.8,9.9,4
66,1984,11.02,10.4,11.5,4
66,1985,11.98,11.7,12.2,4
66,1986,12.15,11.8,12.3,4
66,1987,12.1,12.0,12.3,4
66,1988,11.9,11.8,12.0,4
66,1989,11.45,11.3,11.6,4
66,1990,11.88,11.7,12.0,4
66,1991,12.05,11.9,12.2,4
66,1992,12.85,12.5,13.2,4
66,1993,13.58,13.3,14.0,4
66,1994,14.42,14.3,14.6,4
66,1995,13.98,13.8,14.1,4
66,1996,14.52,14.4,14.6,4
66,1997,14.6,14.5,14.7,4
66,1998,14.7,14.7,14.7,4
66,1999,14.4,13.9,14.7,4
66,2000,12.72,12.1,13.4,4
66,2001,11.4,11.3,11.6,4
66,2002,11.22,11.1,11.4,4
66,2003,11.7,11.4,11.8,4
66,2004,11.6,11.4,11.8,4
66,2005,11.4,11.1,11.7,4
66,2006,11.28,10.8,11.5,4
66,2007,10.5,10.0,11.1,4
66,2008,9.9,9.5,10.5,4
66,2009,11.88,11.3,12.4,4
66,2010,12.08,11.9,12.2,4
66,2011,12.48,12.1,12.9,4
66,2012,13.75,13.3,14.4,4
66,2013,14.65,14.5,14.9,4
66,2014,14.88,14.5,15.3,4
66,2015,15.32,15.2,15.5,4
66,2016,15.12,14.8,15.3,4
66,2017,14.32,14.1,14.6,4
66,2018,14.08,13.9,14.3,4
66,2019,13.55,13.2,14.0,4
66,2020,12.52,11.1,14.0,4
66,2021,12.22,11.6,12.6,4
66,2022,11.6,11.5,11.7,4
66,2023,11.95,11.6,12.3,4
66,2024,12.15,12.0,12.3,4
66,2025,12.22,12.0,12.7,4
67,1982,5.62,5.2,6.0,4
67,1983,6.18,6.0,6.5,4
67,1984,7.12,6.8,7.3,4
67,1985,7.78,7.5,8.0,4
67,1986,6.82,6.6,7.3,4
67,1987,6.52,6.4,6.7,4
67,1988,6.08,5.9,6.3,4
67,1989,5.28,5.0,5.6,4
67,1990,4.82,4.7,4.9,4
67,1991,4.78,4.6,5.0,4
67,1992,5.35,5.1,5.6,4
67,1993,6.28,5.8,6.7,4
67,1994,6.7,6.4,6.9,4
67,1995,6.12,6.0,6.3,4
67,1996,6.42,6.2,6.6,4
67,1997,6.58,6.5,6.7,4
67,1998,6.15,6.1,6.3,4
67,1999,5.82,5.4,6.1,4
67,2000,4.9,4.7,5.1,4
67,2001,4.85,4.7,5.1,4
67,2002,5.58,5.3,5.8,4
67,2003,6.48,6.2,6.8,4
67,2004,7.08,6.9,7.3,4
67,2005,7.4,7.2,7.6,4
67,2006,7.42,6.9,7.8,4
67,2007,6.52,6.1,6.9,4
67,2008,6.1,5.8,6.4,4
67,2009,8.02,7.4,8.5,4
67,2010,8.12,7.9,8.4,4
67,2011,7.8,7.7,7.9,4
67,2012,8.3,8.0,8.7,4
67,2013,8.85,8.7,9.0,4
67,2014,8.8,8.7,9.0,4
67,2015,8.98,8.9,9.1,4
67,2016,8.75,8.6,8.9,4
67,2017,8.1,7.6,8.4,4
67,2018,7.5,7.2,7.8,4
67,2019,7.12,6.9,7.3,4
67,2020,6.92,6.3,7.7,4
67,2021,6.72,6.4,7.0,4
67,2022,6.15,6.0,6.3,4
67,2023,6.28,6.0,6.5,4
67,2024,6.4,6.3,6.5,4
67,2025,6.58,6.5,6.7,4
68,1982,4.65,4.6,4.7,4
68,1983,5.0,4.8,5.3,4
68,1984,5.92,5.7,6.2,4
68,1985,6.7,6.5,6.9,4
68,1986,5.85,5.7,6.1,4
68,1987,5.75,5.5,6.0,4
68,1988,5.25,5.0,5.5,4
68,1989,4.53,4.3,4.8,4
68,1990,4.3,4.2,4.4,4
68,1991,4.25,4.1,4.5,4
68,1992,5.03,4.7,5.4,4
68,1993,6.02,5.6,6.4,4
68,1994,6.48,6.2,6.7,4
68,1995,5.9,5.8,6.1,4
68,1996,6.18,5.8,6.5,4
68,1997,6.52,6.4,6.6,4
68,1998,5.95,5.8,6.2,4
